,Stock,Year,Month,StdDev
109,11 HK,2010,3,0.013008127726423874
110,11 HK,2010,4,0.003827384519320482
111,11 HK,2010,5,0.009131170331396606
112,11 HK,2010,6,0.0059384243627921395
113,11 HK,2010,7,0.006077939778030824
114,11 HK,2010,8,0.008817145164032673
115,11 HK,2010,9,0.0070271554106988805
116,11 HK,2010,10,0.0070292143773941045
117,11 HK,2010,11,0.01583256534722361
118,11 HK,2010,12,0.010311802234558838
119,11 HK,2011,1,0.009492337586592091
120,11 HK,2011,2,0.013977003638235803
121,11 HK,2011,3,0.01280011144780684
122,11 HK,2011,4,0.006690402050107667
123,11 HK,2011,5,0.006317506396423618
124,11 HK,2011,6,0.007636113924479617
125,11 HK,2011,7,0.006746950916211118
126,11 HK,2011,8,0.014478341233472646
127,11 HK,2011,9,0.014918193463998697
128,11 HK,2011,10,0.02677556188272771
129,11 HK,2011,11,0.01562035936992013
130,11 HK,2011,12,0.012236199552831485
131,11 HK,2012,1,0.010017560829741605
132,11 HK,2012,2,0.014952508324402538
133,11 HK,2012,3,0.010252957714448932
134,11 HK,2012,4,0.007527247275220552
135,11 HK,2012,5,0.008768512472872995
136,11 HK,2012,6,0.007656712793868511
137,11 HK,2012,7,0.007095425134635841
138,11 HK,2012,8,0.007890137444611204
139,11 HK,2012,9,0.005876468188112672
140,11 HK,2012,10,0.003538901114630709
141,11 HK,2012,11,0.008309094634873608
142,11 HK,2012,12,0.005435784871644429
143,11 HK,2013,1,0.006183619352429179
144,11 HK,2013,2,0.009769038861179033
145,11 HK,2013,3,0.011788922038696525
146,11 HK,2013,4,0.008876199151713381
147,11 HK,2013,5,0.008992886002070858
148,11 HK,2013,6,0.01267988390934783
149,11 HK,2013,7,0.013030318695091362
150,11 HK,2013,8,0.010358698425372324
151,11 HK,2013,9,0.005420840975322317
152,11 HK,2013,10,0.005098377750055653
153,11 HK,2013,11,0.008049202088446526
154,11 HK,2013,12,0.006502728250503909
155,11 HK,2014,1,0.007665139521584977
156,11 HK,2014,2,0.008405418888669204
157,11 HK,2014,3,0.009649430432701755
158,11 HK,2014,4,0.007289708787816924
159,11 HK,2014,5,0.0053408865600167825
160,11 HK,2014,6,0.005913508990978185
161,11 HK,2014,7,0.004293436158724956
162,11 HK,2014,8,0.006617022131375789
163,11 HK,2014,9,0.0059666492508135905
164,11 HK,2014,10,0.008322295410853097
165,11 HK,2014,11,0.004937292944811739
166,11 HK,2014,12,0.008085138229414545
167,11 HK,2015,1,0.0059522975345559104
168,11 HK,2015,2,0.014128055255563291
169,11 HK,2015,3,0.009709213504249222
170,11 HK,2015,4,0.007105798949141158
171,11 HK,2015,5,0.009741253494608939
172,11 HK,2015,6,0.008327923482622783
173,11 HK,2015,7,0.014292343782733832
174,11 HK,2015,8,0.018086972758715625
175,11 HK,2015,9,0.01671090520099349
176,11 HK,2015,10,0.012440640016569655
177,11 HK,2015,11,0.01142832803090426
178,11 HK,2015,12,0.008589391029708949
179,11 HK,2016,1,0.018945343704543236
180,11 HK,2016,2,0.017834592658581182
181,11 HK,2016,3,0.013976425264946326
0,12 HK,2001,2,0.019088219012341406
1,12 HK,2001,3,0.027417367764591687
2,12 HK,2001,4,0.03067847878724714
3,12 HK,2001,5,0.018925651622546388
4,12 HK,2001,6,0.024815284092260387
5,12 HK,2001,7,0.01765844444393987
6,12 HK,2001,8,0.021499985066365333
7,12 HK,2001,9,0.034224553329762944
8,12 HK,2001,10,0.03633335172278608
9,12 HK,2001,11,0.02546902044862207
10,12 HK,2001,12,0.02886777974594006
11,12 HK,2002,1,0.024103969501114885
12,12 HK,2002,2,0.021273027765077827
13,12 HK,2002,3,0.029066872804669595
14,12 HK,2002,4,0.028075505921290825
15,12 HK,2002,5,0.024373815208222235
16,12 HK,2002,6,0.01896141358970831
17,12 HK,2002,7,0.021602612539419506
18,12 HK,2002,8,0.020111488014282572
19,12 HK,2002,9,0.029004435524818815
20,12 HK,2002,10,0.03052501639231335
21,12 HK,2002,11,0.01714205191561537
22,12 HK,2002,12,0.02422500584385302
23,12 HK,2003,1,0.02909269660449139
24,12 HK,2003,2,0.01744289042062866
25,12 HK,2003,3,0.023659072030534595
26,12 HK,2003,4,0.04086355644740768
27,12 HK,2003,5,0.020244916038182455
28,12 HK,2003,6,0.025025878987377716
29,12 HK,2003,7,0.022661171431700943
30,12 HK,2003,8,0.021657539138468396
31,12 HK,2003,9,0.026320818379537685
32,12 HK,2003,10,0.029001090557813237
33,12 HK,2003,11,0.017232910804882554
34,12 HK,2003,12,0.018462809975415034
35,12 HK,2004,1,0.03711980004925434
36,12 HK,2004,2,0.019083588913143424
37,12 HK,2004,3,0.017195825033975768
38,12 HK,2004,4,0.022764756119626705
39,12 HK,2004,5,0.040699096801592276
40,12 HK,2004,6,0.023981623675903067
41,12 HK,2004,7,0.011679053662518257
42,12 HK,2004,8,0.01454258665114098
43,12 HK,2004,9,0.012943248997124755
44,12 HK,2004,10,0.018225965737350566
45,12 HK,2004,11,0.010635334063470274
46,12 HK,2004,12,0.01677552585413559
47,12 HK,2005,1,0.015376607339998787
48,12 HK,2005,2,0.01024063524742094
49,12 HK,2005,3,0.008497534307465983
50,12 HK,2005,4,0.010000873193091592
51,12 HK,2005,5,0.01887580473405137
52,12 HK,2005,6,0.008296234404794097
53,12 HK,2005,7,0.014004397516312285
54,12 HK,2005,8,0.013886147153393895
55,12 HK,2005,9,0.008354978682057406
56,12 HK,2005,10,0.011213261289678067
57,12 HK,2005,11,0.011480336571966473
58,12 HK,2005,12,0.015842269600710637
59,12 HK,2006,1,0.013289251435856988
60,12 HK,2006,2,0.013405370072081193
61,12 HK,2006,3,0.01377526866763756
62,12 HK,2006,4,0.009655175823728601
63,12 HK,2006,5,0.034672608560931746
64,12 HK,2006,6,0.018652131607007502
65,12 HK,2006,7,0.016491332224095132
66,12 HK,2006,8,0.01654027730936695
67,12 HK,2006,9,0.010409238679570094
68,12 HK,2006,10,0.010708218401223856
69,12 HK,2006,11,0.019524588967430173
70,12 HK,2006,12,0.009537647902285937
71,12 HK,2007,1,0.021131661645449138
72,12 HK,2007,2,0.0147882198082567
73,12 HK,2007,3,0.012265691467243796
74,12 HK,2007,4,0.018808583018438546
75,12 HK,2007,5,0.03511230703997697
76,12 HK,2007,6,0.014938811244728685
77,12 HK,2007,7,0.018500752770865804
78,12 HK,2007,8,0.023860305738343402
79,12 HK,2007,9,0.024812664880946533
80,12 HK,2007,10,0.025034088367995855
81,12 HK,2007,11,0.04154680484698108
82,12 HK,2007,12,0.03350427977052421
83,12 HK,2008,1,0.033756772473876595
84,12 HK,2008,2,0.032407263251449575
85,12 HK,2008,3,0.031946101782156344
86,12 HK,2008,4,0.01900191791570976
87,12 HK,2008,5,0.011733689672491304
88,12 HK,2008,6,0.01393731371505732
89,12 HK,2008,7,0.02086711922602299
90,12 HK,2008,8,0.028994717668973834
91,12 HK,2008,9,0.028667158942758942
92,12 HK,2008,10,0.07154560808909644
93,12 HK,2008,11,0.04638068783659739
94,12 HK,2008,12,0.0592653733289311
95,12 HK,2009,1,0.033291572419994364
96,12 HK,2009,2,0.0239286689106581
97,12 HK,2009,3,0.033426378554989325
98,12 HK,2009,4,0.04213157588979877
99,12 HK,2009,5,0.03630723903632485
100,12 HK,2009,6,0.027365666971765252
101,12 HK,2009,7,0.02960745858267057
102,12 HK,2009,8,0.023135045836082224
103,12 HK,2009,9,0.023168998775236694
104,12 HK,2009,10,0.02751652324602637
105,12 HK,2009,11,0.023403164586625353
106,12 HK,2009,12,0.022609626875190244
107,12 HK,2010,1,0.020742986857996776
108,12 HK,2010,2,0.025816250075368946
109,12 HK,2010,3,0.01896524784597949
110,12 HK,2010,4,0.01846989578641332
111,12 HK,2010,5,0.0231881847893846
112,12 HK,2010,6,0.017759594033055336
113,12 HK,2010,7,0.015416568942834469
114,12 HK,2010,8,0.014213807478108026
115,12 HK,2010,9,0.014544171537681939
116,12 HK,2010,10,0.012417871537785228
117,12 HK,2010,11,0.014744929645462177
118,12 HK,2010,12,0.01101047197169769
119,12 HK,2011,1,0.012099792163510396
120,12 HK,2011,2,0.015721393016795596
121,12 HK,2011,3,0.022994072459154264
122,12 HK,2011,4,0.016187259353169964
123,12 HK,2011,5,0.013851430989845346
124,12 HK,2011,6,0.016556446182196604
125,12 HK,2011,7,0.014801519129687605
126,12 HK,2011,8,0.022385600858164437
127,12 HK,2011,9,0.02845208291984996
128,12 HK,2011,10,0.047274028830058275
129,12 HK,2011,11,0.02573620783241244
130,12 HK,2011,12,0.018565185916043992
131,12 HK,2012,1,0.019825297110542952
132,12 HK,2012,2,0.021162618100221384
133,12 HK,2012,3,0.017284322674363594
134,12 HK,2012,4,0.016236711392641243
135,12 HK,2012,5,0.020468146052393773
136,12 HK,2012,6,0.01760088224354043
137,12 HK,2012,7,0.017815647352736056
138,12 HK,2012,8,0.017429981236885408
139,12 HK,2012,9,0.02068096495067219
140,12 HK,2012,10,0.02061943233121366
141,12 HK,2012,11,0.011601854530588563
142,12 HK,2012,12,0.010696909596132655
143,12 HK,2013,1,0.017122560724150908
144,12 HK,2013,2,0.0122816274115025
145,12 HK,2013,3,0.018610686226717583
146,12 HK,2013,4,0.012625743886749507
147,12 HK,2013,5,0.010224232114496704
148,12 HK,2013,6,0.02263830715619692
149,12 HK,2013,7,0.017048697129191867
150,12 HK,2013,8,0.01401667397831183
151,12 HK,2013,9,0.023012195514493256
152,12 HK,2013,10,0.012987615567866593
153,12 HK,2013,11,0.006607988273208735
154,12 HK,2013,12,0.006867306280571222
155,12 HK,2014,1,0.013406235487525526
156,12 HK,2014,2,0.017035475001077983
157,12 HK,2014,3,0.017028296427937583
158,12 HK,2014,4,0.011261221829660398
159,12 HK,2014,5,0.013895250104372765
160,12 HK,2014,6,0.017320200798556812
161,12 HK,2014,7,0.013590317722131245
162,12 HK,2014,8,0.01941476370360552
163,12 HK,2014,9,0.018313974141885122
164,12 HK,2014,10,0.019855629191699187
165,12 HK,2014,11,0.01019266979645429
166,12 HK,2014,12,0.009882902274596388
167,12 HK,2015,1,0.013851581794538584
168,12 HK,2015,2,0.012601569571287044
169,12 HK,2015,3,0.011848094367910433
170,12 HK,2015,4,0.015509271939130691
171,12 HK,2015,5,0.01804669959547236
172,12 HK,2015,6,0.012769961732105917
173,12 HK,2015,7,0.016330851188609434
174,12 HK,2015,8,0.023133566980565096
175,12 HK,2015,9,0.028062427935309168
176,12 HK,2015,10,0.02043949379671101
177,12 HK,2015,11,0.01731543888229656
178,12 HK,2015,12,0.009786474766432489
179,12 HK,2016,1,0.032727300279895497
180,12 HK,2016,2,0.018811398637970152
181,12 HK,2016,3,0.01853529664728439
0,14 HK,2001,2,0.021547190268883736
1,14 HK,2001,3,0.027996976259037774
2,14 HK,2001,4,0.03473280976433428
3,14 HK,2001,5,0.01967485519858007
4,14 HK,2001,6,0.03680078730162594
5,14 HK,2001,7,0.05637190365616585
6,14 HK,2001,8,0.00854582567060726
7,14 HK,2001,9,0.033512603295088296
8,14 HK,2001,10,0.08511290689926636
9,14 HK,2001,11,0.020197659573819693
10,14 HK,2001,12,0.02833001383315469
11,14 HK,2002,1,0.027135011701343793
12,14 HK,2002,2,0.017519203253170256
13,14 HK,2002,3,0.01512479812341144
14,14 HK,2002,4,0.015361576892975225
15,14 HK,2002,5,0.0736410875638133
16,14 HK,2002,6,0.017038829809166437
17,14 HK,2002,7,0.02304359276193977
18,14 HK,2002,8,0.018733757350681706
19,14 HK,2002,9,0.021236093032346613
20,14 HK,2002,10,0.044431609924499196
21,14 HK,2002,11,0.01970550411053172
22,14 HK,2002,12,0.01326755245568863
23,14 HK,2003,1,0.013200439394661173
24,14 HK,2003,2,0.014265083861932877
25,14 HK,2003,3,0.019900078924022846
26,14 HK,2003,4,0.061714612577264065
27,14 HK,2003,5,0.029724988362399885
28,14 HK,2003,6,0.034509343354218215
29,14 HK,2003,7,0.02787039086171308
30,14 HK,2003,8,0.03120167995485866
31,14 HK,2003,9,0.026342446908105003
32,14 HK,2003,10,0.047420056290610066
33,14 HK,2003,11,0.020802247577010356
34,14 HK,2003,12,0.02174975812366877
35,14 HK,2004,1,0.06149316951036627
36,14 HK,2004,2,0.02133016267478175
37,14 HK,2004,3,0.019183080197526948
38,14 HK,2004,4,0.021339938191037987
39,14 HK,2004,5,0.033277632157617816
40,14 HK,2004,6,0.03249797360658304
41,14 HK,2004,7,0.03250752256678589
42,14 HK,2004,8,0.011625688845853358
43,14 HK,2004,9,0.019933310664527405
44,14 HK,2004,10,0.028753801525874204
45,14 HK,2004,11,0.02055081834810666
46,14 HK,2004,12,0.024332811791792665
47,14 HK,2005,1,0.017830862234505054
48,14 HK,2005,2,0.019117783069782443
49,14 HK,2005,3,0.017462033589092565
50,14 HK,2005,4,0.020666477643635724
51,14 HK,2005,5,0.015418996721103528
52,14 HK,2005,6,0.009306335411329898
53,14 HK,2005,7,0.02237984414837241
54,14 HK,2005,8,0.015560686417515264
55,14 HK,2005,9,0.04022476095363546
56,14 HK,2005,10,0.016312720164687
57,14 HK,2005,11,0.022504916302345218
58,14 HK,2005,12,0.01312892751313365
59,14 HK,2006,1,0.020871824413964825
60,14 HK,2006,2,0.015778645898162757
61,14 HK,2006,3,0.01912394772211103
62,14 HK,2006,4,0.03378011805827049
63,14 HK,2006,5,0.04913581173263763
64,14 HK,2006,6,0.02986155446890585
65,14 HK,2006,7,0.01764189262811532
66,14 HK,2006,8,0.009925606113126534
67,14 HK,2006,9,0.014478746814306767
68,14 HK,2006,10,0.026971019844134424
69,14 HK,2006,11,0.016863352234734903
70,14 HK,2006,12,0.012409214342859503
71,14 HK,2007,1,0.020300259101437585
72,14 HK,2007,2,0.029634800193973212
73,14 HK,2007,3,0.01767487825709207
74,14 HK,2007,4,0.009588147606719324
75,14 HK,2007,5,0.012496518761007365
76,14 HK,2007,6,0.012251955652748418
77,14 HK,2007,7,0.006135811854126124
78,14 HK,2007,8,0.01568492528879755
79,14 HK,2007,9,0.014343848755397327
80,14 HK,2007,10,0.02597832687556557
81,14 HK,2007,11,0.031560578712508336
82,14 HK,2007,12,0.023527412521756944
83,14 HK,2008,1,0.0374648597453804
84,14 HK,2008,2,0.024326761550344467
85,14 HK,2008,3,0.025064750912542576
86,14 HK,2008,4,0.028344798198689482
87,14 HK,2008,5,0.018849607461195378
88,14 HK,2008,6,0.018389387558828737
89,14 HK,2008,7,0.025194130260170113
90,14 HK,2008,8,0.021427688845982888
91,14 HK,2008,9,0.040844945265620276
92,14 HK,2008,10,0.06242076926745812
93,14 HK,2008,11,0.04190398557419126
94,14 HK,2008,12,0.03655419254256505
95,14 HK,2009,1,0.038879488166199856
96,14 HK,2009,2,0.017383622732784692
97,14 HK,2009,3,0.02791486712559044
98,14 HK,2009,4,0.016064034560791727
99,14 HK,2009,5,0.03738822440469419
100,14 HK,2009,6,0.02938806935983402
101,14 HK,2009,7,0.03569524513796633
102,14 HK,2009,8,0.022437890114261803
103,14 HK,2009,9,0.015453673598818461
104,14 HK,2009,10,0.047349269746363006
105,14 HK,2009,11,0.018428087310817468
106,14 HK,2009,12,0.0180715373412094
107,14 HK,2010,1,0.01979293877303463
108,14 HK,2010,2,0.03395276194628438
109,14 HK,2010,3,0.018803990708606385
110,14 HK,2010,4,0.02433027604936301
111,14 HK,2010,5,0.021298852870716624
112,14 HK,2010,6,0.014876262668728147
113,14 HK,2010,7,0.01164889693552199
114,14 HK,2010,8,0.010819905500743654
115,14 HK,2010,9,0.025144844234833187
116,14 HK,2010,10,0.011287176830870077
117,14 HK,2010,11,0.024139336584298225
118,14 HK,2010,12,0.022308161100854058
119,14 HK,2011,1,0.018538205781810504
120,14 HK,2011,2,0.023721498999021526
121,14 HK,2011,3,0.025452213848554072
122,14 HK,2011,4,0.017881991202632404
123,14 HK,2011,5,0.019124361733610453
124,14 HK,2011,6,0.01103451525140317
125,14 HK,2011,7,0.010878838850072499
126,14 HK,2011,8,0.02413371889496673
127,14 HK,2011,9,0.03708974196012573
128,14 HK,2011,10,0.04655511774401072
129,14 HK,2011,11,0.018581809884295298
130,14 HK,2011,12,0.016149311447526207
131,14 HK,2012,1,0.026225037164877316
132,14 HK,2012,2,0.01711296331097177
133,14 HK,2012,3,0.010037722902015624
134,14 HK,2012,4,0.017505803990363833
135,14 HK,2012,5,0.029421355603123228
136,14 HK,2012,6,0.015577233602510393
137,14 HK,2012,7,0.02257328413391867
138,14 HK,2012,8,0.013287592418235294
139,14 HK,2012,9,0.011480334485959915
140,14 HK,2012,10,0.015600082986629434
141,14 HK,2012,11,0.009541251714329672
142,14 HK,2012,12,0.009563318775853093
143,14 HK,2013,1,0.009904338685331299
144,14 HK,2013,2,0.010961305829743487
145,14 HK,2013,3,0.015302262478622632
146,14 HK,2013,4,0.010431918173872849
147,14 HK,2013,5,0.017654650718897612
148,14 HK,2013,6,0.037007537255601214
149,14 HK,2013,7,0.014247159202760444
150,14 HK,2013,8,0.026369703487499344
151,14 HK,2013,9,0.01550937341657689
152,14 HK,2013,10,0.011163158114952746
153,14 HK,2013,11,0.00860074295555319
154,14 HK,2013,12,0.012781703775670996
155,14 HK,2014,1,0.018956527094285202
156,14 HK,2014,2,0.017743361799967994
157,14 HK,2014,3,0.01878601306396347
158,14 HK,2014,4,0.009902687329602047
159,14 HK,2014,5,0.024028176882635838
160,14 HK,2014,6,0.014831060859524167
161,14 HK,2014,7,0.01027264450458271
162,14 HK,2014,8,0.012501112964536591
163,14 HK,2014,9,0.017281141343326947
164,14 HK,2014,10,0.007931544662361827
165,14 HK,2014,11,0.013626580277898844
166,14 HK,2014,12,0.0185646239010521
167,14 HK,2015,1,0.016569746068811102
168,14 HK,2015,2,0.021774945076742845
169,14 HK,2015,3,0.014740913165944032
170,14 HK,2015,4,0.012125640421048621
171,14 HK,2015,5,0.020734244706708628
172,14 HK,2015,6,0.013032498856756574
173,14 HK,2015,7,0.016628021943940325
174,14 HK,2015,8,0.013288622257865411
175,14 HK,2015,9,0.025981997931345924
176,14 HK,2015,10,0.022151407369533412
177,14 HK,2015,11,0.008903457382240453
178,14 HK,2015,12,0.007576959599207352
179,14 HK,2016,1,0.012326641778060575
180,14 HK,2016,2,0.021387174936794772
181,14 HK,2016,3,0.018838261708496885
0,142 HK,2001,2,0.04065932744744722
1,142 HK,2001,3,0.03560662607894815
2,142 HK,2001,4,0.05088599668156454
3,142 HK,2001,5,0.022464521728993877
4,142 HK,2001,6,0.04217723407261298
5,142 HK,2001,7,0.03339413605505864
6,142 HK,2001,8,0.0378381865880925
7,142 HK,2001,9,0.04848957036006508
8,142 HK,2001,10,0.2812227926871195
9,142 HK,2001,11,0.03819120019420922
10,142 HK,2001,12,0.14572023016541996
11,142 HK,2002,1,0.1361595314663361
12,142 HK,2002,2,0.058542763116928215
13,142 HK,2002,3,0.06577265762403237
14,142 HK,2002,4,0.07887022140101983
15,142 HK,2002,5,0.03376423155660277
16,142 HK,2002,6,0.03959135422718354
17,142 HK,2002,7,0.058551571722700854
18,142 HK,2002,8,0.02941847368716914
19,142 HK,2002,9,0.03126336457022139
20,142 HK,2002,10,0.19974042120010999
21,142 HK,2002,11,0.024531202782850415
22,142 HK,2002,12,0.17322203622897847
23,142 HK,2003,1,0.2129757481850831
24,142 HK,2003,2,0.08320114661624207
25,142 HK,2003,3,0.03232107917572254
26,142 HK,2003,4,0.10139593838920613
27,142 HK,2003,5,0.1401040703813725
28,142 HK,2003,6,0.02565909819433127
29,142 HK,2003,7,0.04304319445227727
30,142 HK,2003,8,0.021161609021440406
31,142 HK,2003,9,0.027981902168121582
32,142 HK,2003,10,0.036739507693474775
33,142 HK,2003,11,0.018273414245622357
34,142 HK,2003,12,0.04946023450969906
35,142 HK,2004,1,0.11657023578152455
36,142 HK,2004,2,0.022417099937492076
37,142 HK,2004,3,0.025370418715237
38,142 HK,2004,4,0.13570893819670296
39,142 HK,2004,5,0.05562472702673112
40,142 HK,2004,6,0.02879365389689919
41,142 HK,2004,7,0.04586697729669405
42,142 HK,2004,8,0.035493229193267646
43,142 HK,2004,9,0.07971043851642456
44,142 HK,2004,10,0.10071680132071377
45,142 HK,2004,11,0.020016773942693727
46,142 HK,2004,12,0.0371211078113203
47,142 HK,2005,1,0.025396716469519916
48,142 HK,2005,2,0.07872794467817706
49,142 HK,2005,3,0.06687396607241602
50,142 HK,2005,4,0.06660255910916599
51,142 HK,2005,5,0.07409891106510075
52,142 HK,2005,6,0.018852200341226873
53,142 HK,2005,7,0.06639608281349497
54,142 HK,2005,8,0.023806693899573454
55,142 HK,2005,9,0.03299962499253983
56,142 HK,2005,10,0.03360746015389014
57,142 HK,2005,11,0.02106193779904854
58,142 HK,2005,12,0.04220675867920226
59,142 HK,2006,1,0.05450201754072743
60,142 HK,2006,2,0.038462570798730424
61,142 HK,2006,3,0.016523218608610182
62,142 HK,2006,4,0.04442981897068516
63,142 HK,2006,5,0.09352124721004328
64,142 HK,2006,6,0.03240492248755004
65,142 HK,2006,7,0.022961321873344223
66,142 HK,2006,8,0.022214701252902543
67,142 HK,2006,9,0.012186962509435363
68,142 HK,2006,10,0.05831285286171635
69,142 HK,2006,11,0.016878243572967265
70,142 HK,2006,12,0.0411718859176785
71,142 HK,2007,1,0.05124820307233198
72,142 HK,2007,2,0.1014430048595796
73,142 HK,2007,3,0.028598724909690534
74,142 HK,2007,4,0.08870365441846115
75,142 HK,2007,5,0.13155560279589965
76,142 HK,2007,6,0.1291746151913373
77,142 HK,2007,7,0.10853167542421144
78,142 HK,2007,8,0.04890230924868994
79,142 HK,2007,9,0.10012849302715193
80,142 HK,2007,10,0.14001803788958747
81,142 HK,2007,11,0.025101220518471617
82,142 HK,2007,12,0.09574719624124378
83,142 HK,2008,1,0.09517135010201073
84,142 HK,2008,2,0.07596014743153628
85,142 HK,2008,3,0.03307476547636705
86,142 HK,2008,4,0.05450481885094294
87,142 HK,2008,5,0.08160755359381859
88,142 HK,2008,6,0.03943011388015098
89,142 HK,2008,7,0.024188909889605436
90,142 HK,2008,8,0.04603991882887422
91,142 HK,2008,9,0.05426199672365417
92,142 HK,2008,10,0.1438640496341849
93,142 HK,2008,11,0.04869844724173701
94,142 HK,2008,12,0.252771442755461
95,142 HK,2009,1,0.3610940325952443
96,142 HK,2009,2,0.025197113782790912
97,142 HK,2009,3,0.03127527348630669
